,context1,context2,context3,context4,context5,mutated_letter,pos1,pos2,pos3,size,value1,value2,value3,CDR1_end,CDR2_end,CDR3_end,CDR1_end,CDR2_end,CDR3_end
23839,3,3,4,3,4,3,136.0,138.0,139.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,174.0,321,99.0,174.0,321
23842,2,1,2,2,1,1,205.0,49.0,136.0,15.0,0.133333333333,0.0666666666667,0.0666666666667,99.0,174.0,342,99.0,174.0,342
23845,4,1,4,2,1,2,100.0,107.0,46.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,348,99.0,174.0,348
23846,3,3,3,3,3,4,23.0,125.0,119.0,27.0,0.0740740740741,0.0740740740741,0.0740740740741,99.0,174.0,327,99.0,174.0,327
23849,4,3,1,3,1,2,54.0,70.0,138.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,174.0,345,99.0,174.0,345
23851,1,3,4,3,3,1,161.0,38.0,80.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,345,99.0,174.0,345
23854,2,4,4,3,1,3,134.0,82.0,65.0,23.0,0.0869565217391,0.0869565217391,0.0434782608696,99.0,174.0,330,99.0,174.0,330
23855,3,3,3,4,2,4,44.0,80.0,148.0,28.0,0.178571428571,0.142857142857,0.0714285714286,99.0,174.0,336,99.0,174.0,336
23858,1,3,1,2,4,2,56.0,176.0,170.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,333,99.0,174.0,333
23859,3,3,3,2,4,4,24.0,215.0,26.0,12.0,0.333333333333,0.166666666667,0.0833333333333,99.0,174.0,333,99.0,174.0,333
23860,4,4,2,1,2,1,80.0,4.0,101.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,174.0,333,99.0,174.0,333
23862,3,3,4,3,2,3,109.0,47.0,288.0,25.0,0.08,0.08,0.04,99.0,174.0,363,99.0,174.0,363
23870,3,2,1,4,1,3,302.0,130.0,131.0,26.0,0.115384615385,0.0384615384615,0.0384615384615,105.0,183.0,345,105.0,183.0,345
23873,1,1,2,1,2,1,230.0,35.0,68.0,12.0,0.166666666667,0.0833333333333,0.0833333333333,99.0,174.0,321,99.0,174.0,321
23876,3,1,4,3,3,3,161.0,139.0,173.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,333,99.0,174.0,333
23877,2,4,4,1,4,3,168.0,105.0,58.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,174.0,333,99.0,174.0,333
23880,4,2,2,4,3,4,62.0,192.0,99.0,30.0,0.0666666666667,0.0333333333333,0.0333333333333,99.0,174.0,339,99.0,174.0,339
23884,4,2,2,2,3,1,271.0,156.0,224.0,27.0,0.111111111111,0.0740740740741,0.037037037037,99.0,174.0,330,99.0,174.0,330
23886,4,1,4,2,4,2,82.0,20.0,293.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,330,99.0,174.0,330
23887,1,2,3,3,2,2,272.0,290.0,131.0,25.0,0.04,0.04,0.04,105.0,177.0,364,105.0,177.0,364
23891,1,4,3,1,1,1,96.0,135.0,232.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,105.0,177.0,336,105.0,177.0,336
23894,4,2,3,1,3,4,202.0,167.0,303.0,24.0,0.125,0.0833333333333,0.0833333333333,99.0,174.0,348,99.0,174.0,348
23900,3,1,3,2,4,4,253.0,32.0,33.0,40.0,0.05,0.025,0.025,99.0,174.0,321,99.0,174.0,321
23902,3,2,2,4,3,1,132.0,166.0,203.0,17.0,0.235294117647,0.117647058824,0.117647058824,99.0,174.0,354,99.0,174.0,354
23903,1,3,2,1,3,4,15.0,65.0,3.0,23.0,0.217391304348,0.0434782608696,0.0434782608696,99.0,174.0,342,99.0,174.0,342
23904,3,2,1,2,4,2,66.0,111.0,82.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,351,99.0,174.0,351
23906,3,4,3,2,3,4,288.0,130.0,35.0,12.0,0.25,0.0833333333333,0.0833333333333,102.0,174.0,327,102.0,174.0,327
23908,4,3,4,3,2,3,65.0,66.0,75.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,174.0,327,99.0,174.0,327
23909,3,2,2,1,3,1,327.0,236.0,278.0,58.0,0.103448275862,0.0689655172414,0.0344827586207,99.0,180.0,312,99.0,180.0,312
23915,1,1,4,3,3,1,164.0,230.0,134.0,19.0,0.0526315789474,0.0526315789474,0.0526315789474,99.0,174.0,330,99.0,174.0,330
23917,3,3,3,2,4,4,131.0,133.0,206.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,348,99.0,174.0,348
23918,3,3,3,1,1,1,128.0,129.0,37.0,21.0,0.047619047619,0.047619047619,0.047619047619,99.0,174.0,342,99.0,174.0,342
23922,2,4,2,1,1,1,217.0,130.0,101.0,16.0,0.25,0.0625,0.0625,102.0,174.0,318,102.0,174.0,318
23923,3,4,1,2,1,2,35.0,104.0,105.0,10.0,0.1,0.1,0.1,102.0,174.0,318,102.0,174.0,318
23924,3,4,2,2,2,1,49.0,129.0,197.0,9.0,0.222222222222,0.111111111111,0.111111111111,99.0,174.0,360,99.0,174.0,360
23925,1,2,3,3,1,1,295.0,326.0,198.0,34.0,0.0294117647059,0.0294117647059,0.0294117647059,99.0,174.0,360,99.0,174.0,360
23927,1,3,1,2,4,2,56.0,353.0,133.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,99.0,171.0,336,99.0,171.0,336
23932,3,3,3,4,2,4,141.0,48.0,50.0,51.0,0.0588235294118,0.0392156862745,0.0392156862745,99.0,174.0,327,99.0,174.0,327
23933,3,3,3,1,3,4,149.0,240.0,152.0,37.0,0.0810810810811,0.0540540540541,0.0540540540541,99.0,171.0,324,99.0,171.0,324
23936,1,2,2,3,2,1,260.0,258.0,72.0,15.0,0.266666666667,0.0666666666667,0.0666666666667,99.0,174.0,333,99.0,174.0,333
23937,3,1,4,4,1,3,208.0,128.0,130.0,20.0,0.1,0.05,0.05,100.0,175.0,331,100.0,175.0,331
23941,3,1,2,2,2,4,261.0,273.0,68.0,13.0,0.384615384615,0.230769230769,0.0769230769231,99.0,171.0,315,99.0,171.0,315
23950,4,3,3,1,3,4,15.0,295.0,162.0,17.0,0.235294117647,0.0588235294118,0.0588235294118,105.0,183.0,367,105.0,183.0,367
23951,1,2,2,2,3,1,321.0,33.0,67.0,18.0,0.111111111111,0.0555555555556,0.0555555555556,99.0,171.0,315,99.0,171.0,315
23956,3,1,2,2,3,1,256.0,193.0,68.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,174.0,330,99.0,174.0,330
23959,3,2,1,3,2,3,68.0,54.0,6.0,19.0,0.0526315789474,0.0526315789474,0.0526315789474,99.0,174.0,354,99.0,174.0,354
23960,2,4,3,1,3,4,27.0,168.0,128.0,29.0,0.0689655172414,0.0689655172414,0.0344827586207,99.0,174.0,354,99.0,174.0,354
23965,3,3,1,1,3,3,164.0,138.0,87.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,174.0,354,99.0,174.0,354
23967,2,4,1,4,2,3,160.0,132.0,70.0,19.0,0.0526315789474,0.0526315789474,0.0526315789474,99.0,174.0,354,99.0,174.0,354
23968,4,2,2,3,3,1,111.0,251.0,7.0,77.0,0.038961038961,0.038961038961,0.025974025974,99.0,174.0,354,99.0,174.0,354
23971,2,4,2,1,3,1,49.0,24.0,133.0,26.0,0.192307692308,0.115384615385,0.0384615384615,99.0,171.0,327,99.0,171.0,327
23981,4,3,2,1,3,4,67.0,71.0,284.0,20.0,0.1,0.1,0.1,99.0,171.0,327,99.0,171.0,327
23982,2,1,2,4,3,1,104.0,196.0,37.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,100.0,172.0,353,100.0,172.0,353
23984,3,4,3,2,3,1,285.0,80.0,237.0,135.0,0.0296296296296,0.0296296296296,0.0296296296296,99.0,174.0,330,99.0,174.0,330
23987,3,4,3,3,3,1,139.0,169.0,11.0,10.0,0.1,0.1,0.1,99.0,174.0,330,99.0,174.0,330
23988,3,2,2,4,1,1,236.0,129.0,162.0,12.0,0.166666666667,0.0833333333333,0.0833333333333,99.0,174.0,330,99.0,174.0,330
23998,2,4,3,4,3,4,64.0,33.0,34.0,10.0,0.1,0.1,0.1,102.0,174.0,333,102.0,174.0,333
23999,3,3,2,1,3,1,197.0,140.0,284.0,66.0,0.0606060606061,0.030303030303,0.030303030303,99.0,174.0,342,99.0,174.0,342
24004,3,3,2,4,3,1,110.0,57.0,248.0,10.0,0.2,0.2,0.2,99.0,171.0,327,99.0,171.0,327
24005,3,1,1,3,3,2,55.0,273.0,49.0,95.0,0.0315789473684,0.0210526315789,0.0210526315789,105.0,177.0,345,105.0,177.0,345
24009,2,4,2,3,3,1,49.0,3.0,9.0,36.0,0.0833333333333,0.0555555555556,0.0555555555556,99.0,174.0,342,99.0,174.0,342
24010,2,4,3,3,1,1,134.0,288.0,262.0,25.0,0.08,0.04,0.04,99.0,174.0,342,99.0,174.0,342
24011,3,3,2,4,1,1,311.0,66.0,55.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,342,99.0,174.0,342
24012,3,3,2,2,4,4,46.0,99.0,69.0,30.0,0.0666666666667,0.0333333333333,0.0333333333333,99.0,171.0,354,99.0,171.0,354
24018,2,2,2,4,3,1,265.0,247.0,66.0,24.0,0.125,0.0833333333333,0.0416666666667,105.0,177.0,336,105.0,177.0,336
24020,1,1,1,3,3,4,128.0,33.0,227.0,31.0,0.0322580645161,0.0322580645161,0.0322580645161,99.0,174.0,318,99.0,174.0,318
24024,3,4,3,3,1,1,139.0,258.0,132.0,14.0,0.142857142857,0.0714285714286,0.0714285714286,99.0,174.0,327,99.0,174.0,327
24025,4,3,2,3,2,4,65.0,166.0,257.0,26.0,0.0384615384615,0.0384615384615,0.0384615384615,99.0,174.0,327,99.0,174.0,327
24027,2,1,1,3,2,2,37.0,56.0,64.0,10.0,0.2,0.2,0.1,99.0,174.0,327,99.0,174.0,327
24029,3,1,1,3,1,2,34.0,67.0,262.0,19.0,0.0526315789474,0.0526315789474,0.0526315789474,99.0,174.0,327,99.0,174.0,327
24030,2,3,2,2,1,1,113.0,77.0,129.0,22.0,0.136363636364,0.0909090909091,0.0454545454545,99.0,174.0,324,99.0,174.0,324
24033,1,4,2,4,2,1,143.0,211.0,128.0,13.0,0.153846153846,0.153846153846,0.0769230769231,105.0,177.0,336,105.0,177.0,336
24034,2,1,2,4,3,1,67.0,64.0,37.0,19.0,0.157894736842,0.0526315789474,0.0526315789474,105.0,177.0,336,105.0,177.0,336
24036,3,3,3,2,2,4,331.0,16.0,138.0,24.0,0.125,0.0833333333333,0.0416666666667,99.0,174.0,333,99.0,174.0,333
24042,2,1,2,3,3,1,295.0,196.0,177.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,171.0,330,99.0,171.0,330
24043,2,4,3,3,4,1,134.0,135.0,139.0,16.0,0.0625,0.0625,0.0625,99.0,171.0,330,99.0,171.0,330
24045,4,2,1,2,2,2,81.0,353.0,216.0,41.0,0.0731707317073,0.0731707317073,0.0487804878049,99.0,171.0,375,99.0,171.0,375
24046,3,2,1,2,4,2,66.0,155.0,149.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,355,99.0,174.0,355
24049,3,4,3,2,1,4,66.0,163.0,103.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,174.0,336,99.0,174.0,336
24051,1,3,3,2,2,1,130.0,67.0,164.0,37.0,0.027027027027,0.027027027027,0.027027027027,99.0,174.0,336,99.0,174.0,336
24056,4,3,4,3,2,3,65.0,66.0,74.0,22.0,0.0454545454545,0.0454545454545,0.0454545454545,99.0,174.0,342,99.0,174.0,342
24057,1,4,4,3,3,3,96.0,74.0,111.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,180.0,326,99.0,180.0,326
24060,1,3,2,2,4,4,39.0,152.0,30.0,9.0,0.222222222222,0.111111111111,0.111111111111,99.0,171.0,324,99.0,171.0,324
24064,2,1,2,1,4,1,172.0,290.0,66.0,11.0,0.272727272727,0.181818181818,0.0909090909091,99.0,174.0,330,99.0,174.0,330
24065,4,2,2,1,1,1,224.0,65.0,54.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,174.0,330,99.0,174.0,330
24068,4,3,4,1,2,1,65.0,66.0,133.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,174.0,354,99.0,174.0,354
24070,2,4,3,4,3,1,290.0,164.0,142.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,171.0,327,99.0,171.0,327
24071,1,3,2,4,1,1,9.0,200.0,13.0,72.0,0.0694444444444,0.0555555555556,0.0277777777778,99.0,174.0,327,99.0,174.0,327
24075,4,4,2,4,2,1,239.0,192.0,322.0,17.0,0.117647058824,0.0588235294118,0.0588235294118,99.0,174.0,315,99.0,174.0,315
24076,2,4,3,4,3,4,64.0,101.0,156.0,10.0,0.1,0.1,0.1,99.0,174.0,315,99.0,174.0,315
24080,2,4,2,4,2,1,59.0,33.0,195.0,16.0,0.1875,0.0625,0.0625,99.0,174.0,324,99.0,174.0,324
24082,1,1,3,3,3,1,129.0,130.0,134.0,34.0,0.0294117647059,0.0294117647059,0.0294117647059,99.0,180.0,331,99.0,180.0,331
24086,2,2,4,3,4,2,63.0,116.0,261.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,105.0,177.0,345,105.0,177.0,345
24087,3,3,1,3,4,2,16.0,88.0,136.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,321,99.0,174.0,321
24088,3,4,3,3,4,4,162.0,35.0,36.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,174.0,321,99.0,174.0,321
24091,3,4,3,2,1,4,14.0,48.0,149.0,36.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,171.0,327,99.0,171.0,327
24093,4,3,3,1,3,1,135.0,49.0,65.0,21.0,0.0952380952381,0.0952380952381,0.047619047619,99.0,174.0,330,99.0,174.0,330
24097,2,1,4,4,2,2,38.0,99.0,72.0,13.0,0.153846153846,0.0769230769231,0.0769230769231,99.0,174.0,321,99.0,174.0,321
24100,1,2,2,3,2,1,224.0,52.0,98.0,29.0,0.241379310345,0.0689655172414,0.0344827586207,99.0,174.0,324,99.0,174.0,324
24103,4,3,3,4,1,4,33.0,199.0,106.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,171.0,327,99.0,171.0,327
24105,3,2,2,1,1,1,146.0,119.0,137.0,31.0,0.0967741935484,0.0645161290323,0.0322580645161,99.0,174.0,324,99.0,174.0,324
24109,1,3,3,3,1,2,130.0,69.0,262.0,28.0,0.0357142857143,0.0357142857143,0.0357142857143,105.0,177.0,321,105.0,177.0,321
24112,1,3,2,2,4,1,39.0,74.0,108.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,105.0,177.0,336,105.0,177.0,336
24118,2,4,3,4,3,4,64.0,195.0,7.0,10.0,0.1,0.1,0.1,99.0,174.0,348,99.0,174.0,348
24119,3,4,3,2,3,4,110.0,191.0,96.0,19.0,0.105263157895,0.105263157895,0.0526315789474,99.0,174.0,330,99.0,174.0,330
24122,4,2,1,2,2,3,60.0,314.0,68.0,32.0,0.03125,0.03125,0.03125,99.0,174.0,354,99.0,174.0,354
24124,2,4,2,4,3,1,256.0,161.0,140.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,354,99.0,174.0,354
24125,4,1,4,4,1,3,161.0,68.0,66.0,26.0,0.0769230769231,0.0769230769231,0.0384615384615,99.0,174.0,336,99.0,174.0,336
24128,4,3,4,3,2,3,290.0,196.0,46.0,10.0,0.1,0.1,0.1,99.0,180.0,339,99.0,180.0,339
24133,4,3,4,3,4,3,65.0,130.0,69.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,180.0,339,99.0,180.0,339
24134,4,3,1,1,1,2,33.0,66.0,67.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,180.0,339,99.0,180.0,339
24141,4,1,2,1,3,1,67.0,7.0,24.0,45.0,0.0666666666667,0.0444444444444,0.0444444444444,99.0,174.0,342,99.0,174.0,342
24153,3,4,2,1,1,1,35.0,65.0,37.0,13.0,0.153846153846,0.0769230769231,0.0769230769231,99.0,174.0,333,99.0,174.0,333
24154,1,4,2,4,3,1,262.0,66.0,49.0,31.0,0.0967741935484,0.0645161290323,0.0645161290323,99.0,174.0,333,99.0,174.0,333
24159,1,3,2,1,3,1,251.0,107.0,128.0,17.0,0.352941176471,0.117647058824,0.0588235294118,99.0,174.0,330,99.0,174.0,330
24162,4,3,3,1,4,4,107.0,46.0,216.0,27.0,0.0740740740741,0.0740740740741,0.0740740740741,99.0,174.0,330,99.0,174.0,330
24165,4,1,4,4,1,3,161.0,227.0,198.0,26.0,0.0384615384615,0.0384615384615,0.0384615384615,99.0,174.0,333,99.0,174.0,333
24168,1,3,3,3,2,4,130.0,324.0,293.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,174.0,336,99.0,174.0,336
24177,4,4,3,3,1,4,157.0,288.0,129.0,34.0,0.0588235294118,0.0294117647059,0.0294117647059,105.0,177.0,333,105.0,177.0,333
24178,3,1,1,3,3,3,259.0,134.0,135.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,105.0,177.0,333,105.0,177.0,333
24179,4,3,2,2,1,1,67.0,7.0,40.0,21.0,0.047619047619,0.047619047619,0.047619047619,99.0,174.0,336,99.0,174.0,336
24180,1,3,1,2,4,2,56.0,66.0,167.0,9.0,0.222222222222,0.111111111111,0.111111111111,99.0,174.0,348,99.0,174.0,348
24187,1,1,4,4,3,3,155.0,225.0,67.0,23.0,0.0869565217391,0.0434782608696,0.0434782608696,99.0,174.0,324,99.0,174.0,324
24188,1,3,1,2,2,2,48.0,213.0,143.0,52.0,0.0384615384615,0.0384615384615,0.0192307692308,99.0,174.0,345,99.0,174.0,345
24195,3,1,2,4,2,1,57.0,198.0,77.0,31.0,0.0967741935484,0.0645161290323,0.0645161290323,102.0,174.0,342,102.0,174.0,342
24197,4,3,2,1,2,1,102.0,49.0,75.0,13.0,0.230769230769,0.0769230769231,0.0769230769231,99.0,174.0,330,99.0,174.0,330
24198,4,3,3,3,1,1,144.0,61.0,139.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,174.0,330,99.0,174.0,330
24203,1,2,4,3,3,2,96.0,259.0,37.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,339,99.0,174.0,339
24205,1,2,2,2,3,1,183.0,321.0,3.0,19.0,0.105263157895,0.0526315789474,0.0526315789474,99.0,174.0,348,99.0,174.0,348
24209,3,1,2,4,1,1,326.0,141.0,288.0,14.0,0.142857142857,0.142857142857,0.0714285714286,108.0,180.0,354,108.0,180.0,354
24213,4,3,2,3,1,1,289.0,133.0,55.0,70.0,0.0428571428571,0.0285714285714,0.0285714285714,108.0,180.0,354,108.0,180.0,354
24217,1,2,2,4,4,3,83.0,291.0,196.0,42.0,0.0238095238095,0.0238095238095,0.0238095238095,102.0,174.0,324,102.0,174.0,324
24218,4,4,1,4,2,3,159.0,192.0,130.0,28.0,0.0714285714286,0.0357142857143,0.0357142857143,102.0,174.0,324,102.0,174.0,324
24220,3,4,3,4,1,4,110.0,163.0,165.0,17.0,0.117647058824,0.0588235294118,0.0588235294118,102.0,174.0,324,102.0,174.0,324
24225,3,4,2,1,2,1,200.0,195.0,95.0,161.0,0.0310559006211,0.0186335403727,0.0186335403727,105.0,177.0,330,105.0,177.0,330
24226,3,4,1,2,4,3,165.0,128.0,66.0,24.0,0.0833333333333,0.0416666666667,0.0416666666667,99.0,171.0,363,99.0,171.0,363
24227,4,2,1,2,4,4,233.0,171.0,146.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,174.0,351,99.0,174.0,351
24235,3,3,3,1,3,1,167.0,192.0,161.0,48.0,0.0416666666667,0.0208333333333,0.0208333333333,105.0,177.0,327,105.0,177.0,327
24237,2,4,3,1,1,4,257.0,54.0,34.0,22.0,0.0909090909091,0.0909090909091,0.0454545454545,99.0,174.0,345,99.0,174.0,345
24240,3,3,4,2,2,2,45.0,163.0,134.0,24.0,0.0833333333333,0.0416666666667,0.0416666666667,99.0,174.0,327,99.0,174.0,327
24241,3,4,3,2,1,1,66.0,331.0,130.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,339,99.0,174.0,339
24243,3,3,3,3,1,2,24.0,105.0,146.0,14.0,0.142857142857,0.0714285714286,0.0714285714286,99.0,174.0,339,99.0,174.0,339
24249,3,2,1,2,4,2,66.0,100.0,158.0,25.0,0.04,0.04,0.04,99.0,171.0,333,99.0,171.0,333
24251,4,3,1,3,1,2,54.0,97.0,7.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,99.0,174.0,345,99.0,174.0,345
24253,3,3,3,2,2,4,331.0,80.0,88.0,7.0,0.428571428571,0.142857142857,0.142857142857,99.0,174.0,333,99.0,174.0,333
24254,4,1,2,4,3,1,284.0,200.0,73.0,24.0,0.0833333333333,0.0416666666667,0.0416666666667,99.0,174.0,327,99.0,174.0,327
24259,2,1,2,2,1,1,169.0,257.0,130.0,35.0,0.114285714286,0.0285714285714,0.0285714285714,99.0,174.0,339,99.0,174.0,339
24261,3,1,3,2,3,1,291.0,68.0,60.0,19.0,0.0526315789474,0.0526315789474,0.0526315789474,99.0,174.0,345,99.0,174.0,345
24265,2,1,1,3,3,2,67.0,129.0,147.0,30.0,0.0666666666667,0.0333333333333,0.0333333333333,99.0,171.0,333,99.0,171.0,333
24267,1,2,4,1,3,3,161.0,164.0,40.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,171.0,339,99.0,171.0,339
24272,3,2,2,1,3,1,345.0,60.0,80.0,35.0,0.0857142857143,0.0571428571429,0.0571428571429,99.0,174.0,321,99.0,174.0,321
24276,1,3,2,4,3,1,9.0,28.0,77.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,171.0,327,99.0,171.0,327
24279,3,4,3,3,3,4,139.0,129.0,134.0,24.0,0.0833333333333,0.0416666666667,0.0416666666667,99.0,171.0,327,99.0,171.0,327
24282,4,3,3,1,4,2,98.0,131.0,134.0,6.0,0.166666666667,0.166666666667,0.166666666667,105.0,183.0,351,105.0,183.0,351
24286,1,3,3,3,1,4,124.0,198.0,5.0,13.0,0.153846153846,0.0769230769231,0.0769230769231,99.0,174.0,327,99.0,174.0,327
24293,2,3,1,3,1,4,132.0,231.0,168.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,174.0,357,99.0,174.0,357
24296,2,2,4,4,2,3,41.0,238.0,145.0,16.0,0.0625,0.0625,0.0625,102.0,174.0,330,102.0,174.0,330
24303,1,4,3,4,2,4,314.0,230.0,112.0,63.0,0.0634920634921,0.0634920634921,0.047619047619,99.0,174.0,318,99.0,174.0,318
24305,3,4,3,2,3,4,288.0,16.0,118.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,174.0,342,99.0,174.0,342
24307,1,2,2,3,2,1,233.0,101.0,73.0,9.0,0.333333333333,0.111111111111,0.111111111111,99.0,174.0,354,99.0,174.0,354
24308,1,3,1,4,3,4,104.0,165.0,137.0,13.0,0.307692307692,0.0769230769231,0.0769230769231,99.0,174.0,348,99.0,174.0,348
24314,3,1,1,3,1,3,34.0,67.0,196.0,10.0,0.1,0.1,0.1,99.0,174.0,342,99.0,174.0,342
24318,1,4,3,3,1,2,162.0,133.0,136.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,174.0,336,99.0,174.0,336
24324,2,4,3,3,4,4,310.0,78.0,188.0,54.0,0.12962962963,0.0555555555556,0.037037037037,99.0,174.0,336,99.0,174.0,336
24326,2,1,1,3,3,4,128.0,65.0,132.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,336,99.0,174.0,336
24330,4,3,1,1,3,2,36.0,6.0,72.0,10.0,0.1,0.1,0.1,99.0,174.0,342,99.0,174.0,342
24331,3,2,2,4,3,1,255.0,8.0,288.0,14.0,0.214285714286,0.142857142857,0.0714285714286,105.0,177.0,360,105.0,177.0,360
24332,1,2,3,4,3,4,320.0,68.0,37.0,10.0,0.1,0.1,0.1,105.0,177.0,360,105.0,177.0,360
24333,3,4,3,3,3,4,127.0,99.0,132.0,11.0,0.181818181818,0.0909090909091,0.0909090909091,99.0,171.0,333,99.0,171.0,333
24340,1,3,2,2,4,1,39.0,111.0,24.0,10.0,0.1,0.1,0.1,99.0,171.0,327,99.0,171.0,327
24342,2,2,3,3,4,4,199.0,195.0,134.0,15.0,0.133333333333,0.0666666666667,0.0666666666667,99.0,174.0,357,99.0,174.0,357
24344,2,2,1,3,3,2,128.0,97.0,107.0,38.0,0.0263157894737,0.0263157894737,0.0263157894737,99.0,171.0,333,99.0,171.0,333
24350,1,3,2,4,3,1,262.0,45.0,35.0,11.0,0.181818181818,0.181818181818,0.0909090909091,99.0,171.0,303,99.0,171.0,303
24353,1,2,2,3,4,1,83.0,129.0,35.0,14.0,0.214285714286,0.0714285714286,0.0714285714286,99.0,174.0,333,99.0,174.0,333
24355,1,4,3,4,1,4,278.0,235.0,132.0,34.0,0.0588235294118,0.0588235294118,0.0294117647059,99.0,171.0,333,99.0,171.0,333
24360,2,2,4,2,4,3,72.0,60.0,68.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,345,99.0,174.0,345
24361,3,3,2,4,3,4,132.0,101.0,74.0,19.0,0.0526315789474,0.0526315789474,0.0526315789474,99.0,174.0,345,99.0,174.0,345
24366,1,3,1,2,4,2,56.0,49.0,194.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,327,99.0,174.0,327
24367,1,3,1,3,2,3,257.0,16.0,112.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,327,99.0,174.0,327
24369,1,2,3,4,2,1,224.0,71.0,8.0,23.0,0.0434782608696,0.0434782608696,0.0434782608696,105.0,177.0,327,105.0,177.0,327
24371,2,4,1,2,4,4,322.0,36.0,198.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,105.0,177.0,327,105.0,177.0,327
24372,3,1,1,2,2,4,226.0,163.0,134.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,327,99.0,174.0,327
24373,2,2,4,4,3,3,163.0,5.0,72.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,105.0,177.0,327,105.0,177.0,327
24375,4,2,1,2,2,2,81.0,77.0,80.0,10.0,0.1,0.1,0.1,105.0,177.0,354,105.0,177.0,354
24377,3,2,2,1,3,1,333.0,16.0,83.0,20.0,0.1,0.1,0.1,99.0,174.0,333,99.0,174.0,333
24381,4,3,3,3,3,4,107.0,65.0,48.0,23.0,0.0869565217391,0.0434782608696,0.0434782608696,99.0,180.0,342,99.0,180.0,342
24387,1,2,4,3,3,3,133.0,138.0,141.0,9.0,0.111111111111,0.111111111111,0.111111111111,102.0,174.0,327,102.0,174.0,327
24390,1,3,3,3,2,4,195.0,49.0,16.0,19.0,0.0526315789474,0.0526315789474,0.0526315789474,99.0,174.0,315,99.0,174.0,315
24393,1,1,4,4,1,3,161.0,141.0,238.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,174.0,342,99.0,174.0,342
24394,4,4,2,2,3,4,110.0,111.0,16.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,174.0,327,99.0,174.0,327
24396,2,2,2,3,3,3,122.0,14.0,147.0,433.0,0.0207852193995,0.0115473441109,0.0115473441109,99.0,171.0,354,99.0,171.0,354
